employee_id	name	dept_cd	job_cd	role_name
25863	user25863	01020150	07	normal
25864	user25864	01020199	08	normal
25865	user25865	01020100	09	normal
25874	user25874	01020199	99	vice
25875	user25875	01020100	01	normal
25876	user25876	01020101	02	normal
25877	user25877	01020110	03	normal
25879	user25879	01020199	05	normal
25880	user25880	01020100	06	normal
25881	user25881	01020101	07	normal
25882	user25882	01020110	08	normal
25883	user25883	01020150	09	normal
25892	user25892	01020110	99	vice
25893	user25893	01020150	01	normal
25894	user25894	01020199	02	normal
25895	user25895	01020100	03	normal
25897	user25897	01020110	05	normal
25898	user25898	01020150	06	normal
25899	user25899	01020199	07	normal
25900	user25900	01020100	08	normal
25901	user25901	01020101	09	normal
25910	user25910	01020100	99	vice
25911	user25911	01020101	01	normal
25912	user25912	01020110	02	normal
25913	user25913	01020150	03	normal
25915	user25915	01020100	05	normal
25916	user25916	01020101	06	normal
25917	user25917	01020110	07	normal
25918	user25918	01020150	08	normal
25919	user25919	01020199	09	normal
25928	user25928	01020150	99	vice
25929	user25929	01020199	01	normal
25930	user25930	01020100	02	normal
25931	user25931	01020101	03	normal
25933	user25933	01020150	05	normal
25934	user25934	01020199	06	normal
25935	user25935	01020100	07	normal
25936	user25936	01020101	08	normal
25937	user25937	01020110	09	normal
25946	user25946	01020101	99	vice
25947	user25947	01020110	01	normal
25948	user25948	01020150	02	normal
25949	user25949	01020199	03	normal
25951	user25951	01020101	05	normal
25952	user25952	01020110	06	normal
25953	user25953	01020150	07	normal
25954	user25954	01020199	08	normal
25955	user25955	01020100	09	normal
25964	user25964	01020199	99	vice
25965	user25965	01020100	01	normal
25966	user25966	01020101	02	normal
25967	user25967	01020110	03	normal
25969	user25969	01020199	05	normal
25970	user25970	01020100	06	normal
25971	user25971	01020101	07	normal
25972	user25972	01020110	08	normal
25973	user25973	01020150	09	normal
25982	user25982	01020110	99	vice
25983	user25983	01020150	01	normal
25984	user25984	01020199	02	normal
25985	user25985	01020100	03	normal
25987	user25987	01020110	05	normal
25988	user25988	01020150	06	normal
25989	user25989	01020199	07	normal
25990	user25990	01020100	08	normal
25991	user25991	01020101	09	normal
26000	user26000	01020100	99	vice
26001	user26001	01020101	01	normal
26002	user26002	01020110	02	normal
26003	user26003	01020150	03	normal
26005	user26005	01020100	05	normal
26006	user26006	01020101	06	normal
26007	user26007	01020110	07	normal
26008	user26008	01020150	08	normal
26009	user26009	01020199	09	normal
26018	user26018	01020150	99	vice
26019	user26019	01020199	01	normal
26020	user26020	01020100	02	normal
26021	user26021	01020101	03	normal
26023	user26023	01020150	05	normal
26024	user26024	01020199	06	normal
26025	user26025	01020100	07	normal
26026	user26026	01020101	08	normal
26027	user26027	01020110	09	normal
26036	user26036	01020101	99	vice
26037	user26037	01020110	01	normal
26038	user26038	01020150	02	normal
26039	user26039	01020199	03	normal
26041	user26041	01020101	05	normal
26042	user26042	01020110	06	normal
26043	user26043	01020150	07	normal
26044	user26044	01020199	08	normal
26045	user26045	01020100	09	normal
26054	user26054	01020199	99	vice
26055	user26055	01020100	01	normal
26056	user26056	01020101	02	normal
26057	user26057	01020110	03	normal
26059	user26059	01020199	05	normal
26060	user26060	01020100	06	normal
26061	user26061	01020101	07	normal
26062	user26062	01020110	08	normal
26063	user26063	01020150	09	normal
26072	user26072	01020110	99	vice
26073	user26073	01020150	01	normal
26074	user26074	01020199	02	normal
26075	user26075	01020100	03	normal
26077	user26077	01020110	05	normal
26078	user26078	01020150	06	normal
26079	user26079	01020199	07	normal
26080	user26080	01020100	08	normal
26081	user26081	01020101	09	normal
26090	user26090	01020100	99	vice
26091	user26091	01020101	01	normal
26092	user26092	01020110	02	normal
26093	user26093	01020150	03	normal
26095	user26095	01020100	05	normal
26096	user26096	01020101	06	normal
26097	user26097	01020110	07	normal
26098	user26098	01020150	08	normal
26099	user26099	01020199	09	normal
26108	user26108	01020150	99	vice
26109	user26109	01020199	01	normal
26110	user26110	01020100	02	normal
26111	user26111	01020101	03	normal
26113	user26113	01020150	05	normal
26114	user26114	01020199	06	normal
26115	user26115	01020100	07	normal
26116	user26116	01020101	08	normal
26117	user26117	01020110	09	normal
26126	user26126	01020101	99	vice
26127	user26127	01020110	01	normal
26128	user26128	01020150	02	normal
26129	user26129	01020199	03	normal
26131	user26131	01020101	05	normal
26132	user26132	01020110	06	normal
26133	user26133	01020150	07	normal
26134	user26134	01020199	08	normal
26135	user26135	01020100	09	normal
26144	user26144	01020199	99	vice
26145	user26145	01020100	01	normal
26146	user26146	01020101	02	normal
26147	user26147	01020110	03	normal
26149	user26149	01020199	05	normal
26150	user26150	01020100	06	normal
26151	user26151	01020101	07	normal
26152	user26152	01020110	08	normal
26153	user26153	01020150	09	normal
26162	user26162	01020110	99	vice
26163	user26163	01020150	01	normal
26164	user26164	01020199	02	normal
26165	user26165	01020100	03	normal
26167	user26167	01020110	05	normal
26168	user26168	01020150	06	normal
26169	user26169	01020199	07	normal
26170	user26170	01020100	08	normal
26171	user26171	01020101	09	normal
26180	user26180	01020100	99	vice
26181	user26181	01020101	01	normal
26182	user26182	01020110	02	normal
26183	user26183	01020150	03	normal
26185	user26185	01020100	05	normal
26186	user26186	01020101	06	normal
26187	user26187	01020110	07	normal
26188	user26188	01020150	08	normal
26189	user26189	01020199	09	normal
26198	user26198	01020150	99	vice
26199	user26199	01020199	01	normal
26200	user26200	01020100	02	normal
26201	user26201	01020101	03	normal
26203	user26203	01020150	05	normal
26204	user26204	01020199	06	normal
26205	user26205	01020100	07	normal
26206	user26206	01020101	08	normal
26207	user26207	01020110	09	normal
26216	user26216	01020101	99	vice
26217	user26217	01020110	01	normal
26218	user26218	01020150	02	normal
26219	user26219	01020199	03	normal
26221	user26221	01020101	05	normal
26222	user26222	01020110	06	normal
26223	user26223	01020150	07	normal
26224	user26224	01020199	08	normal
26225	user26225	01020100	09	normal
26234	user26234	01020199	99	vice
26235	user26235	01020100	01	normal
26236	user26236	01020101	02	normal
26237	user26237	01020110	03	normal
26239	user26239	01020199	05	normal
26240	user26240	01020100	06	normal
26241	user26241	01020101	07	normal
26242	user26242	01020110	08	normal
26243	user26243	01020150	09	normal
26252	user26252	01020110	99	vice
26253	user26253	01020150	01	normal
26254	user26254	01020199	02	normal
26255	user26255	01020100	03	normal
26257	user26257	01020110	05	normal
26258	user26258	01020150	06	normal
26259	user26259	01020199	07	normal
26260	user26260	01020100	08	normal
26261	user26261	01020101	09	normal
26270	user26270	01020100	99	vice
26271	user26271	01020101	01	normal
26272	user26272	01020110	02	normal
26273	user26273	01020150	03	normal
26275	user26275	01020100	05	normal
26276	user26276	01020101	06	normal
26277	user26277	01020110	07	normal
26278	user26278	01020150	08	normal
26279	user26279	01020199	09	normal
26288	user26288	01020150	99	vice
26289	user26289	01020199	01	normal
26290	user26290	01020100	02	normal
26291	user26291	01020101	03	normal
26293	user26293	01020150	05	normal
26294	user26294	01020199	06	normal
26295	user26295	01020100	07	normal
26296	user26296	01020101	08	normal
26297	user26297	01020110	09	normal
26306	user26306	01020101	99	vice
26307	user26307	01020110	01	normal
26308	user26308	01020150	02	normal
26309	user26309	01020199	03	normal
26311	user26311	01020101	05	normal
26312	user26312	01020110	06	normal
26313	user26313	01020150	07	normal
26314	user26314	01020199	08	normal
26315	user26315	01020100	09	normal
26324	user26324	01020199	99	vice
26325	user26325	01020100	01	normal
26326	user26326	01020101	02	normal
26327	user26327	01020110	03	normal
26329	user26329	01020199	05	normal
26330	user26330	01020100	06	normal
26331	user26331	01020101	07	normal
26332	user26332	01020110	08	normal
26333	user26333	01020150	09	normal
26342	user26342	01020110	99	vice
26343	user26343	01020150	01	normal
26344	user26344	01020199	02	normal
26345	user26345	01020100	03	normal
26347	user26347	01020110	05	normal
26348	user26348	01020150	06	normal
26349	user26349	01020199	07	normal
26350	user26350	01020100	08	normal
26351	user26351	01020101	09	normal
26360	user26360	01020100	99	vice
26361	user26361	01020101	01	normal
26362	user26362	01020110	02	normal
26363	user26363	01020150	03	normal
26365	user26365	01020100	05	normal
26366	user26366	01020101	06	normal
26367	user26367	01020110	07	normal
26368	user26368	01020150	08	normal
26369	user26369	01020199	09	normal
26378	user26378	01020150	99	vice
26379	user26379	01020199	01	normal
26380	user26380	01020100	02	normal
26381	user26381	01020101	03	normal
26383	user26383	01020150	05	normal
26384	user26384	01020199	06	normal
26385	user26385	01020100	07	normal
26386	user26386	01020101	08	normal
26387	user26387	01020110	09	normal
26396	user26396	01020101	99	vice
26397	user26397	01020110	01	normal
26398	user26398	01020150	02	normal
26399	user26399	01020199	03	normal
26401	user26401	01020101	05	normal
26402	user26402	01020110	06	normal
26403	user26403	01020150	07	normal
26404	user26404	01020199	08	normal
26405	user26405	01020100	09	normal
26414	user26414	01020199	99	vice
26415	user26415	01020100	01	normal
26416	user26416	01020101	02	normal
26417	user26417	01020110	03	normal
26419	user26419	01020199	05	normal
26420	user26420	01020100	06	normal
26421	user26421	01020101	07	normal
26422	user26422	01020110	08	normal
26423	user26423	01020150	09	normal
26432	user26432	01020110	99	vice
26433	user26433	01020150	01	normal
26434	user26434	01020199	02	normal
26435	user26435	01020100	03	normal
26437	user26437	01020110	05	normal
26438	user26438	01020150	06	normal
26439	user26439	01020199	07	normal
26440	user26440	01020100	08	normal
26441	user26441	01020101	09	normal
26450	user26450	01020100	99	vice
26451	user26451	01020101	01	normal
26452	user26452	01020110	02	normal
26453	user26453	01020150	03	normal
26455	user26455	01020100	05	normal
26456	user26456	01020101	06	normal
26457	user26457	01020110	07	normal
26458	user26458	01020150	08	normal
26459	user26459	01020199	09	normal
26468	user26468	01020150	99	vice
26469	user26469	01020199	01	normal
26470	user26470	01020100	02	normal
26471	user26471	01020101	03	normal
26473	user26473	01020150	05	normal
26474	user26474	01020199	06	normal
26475	user26475	01020100	07	normal
26476	user26476	01020101	08	normal
26477	user26477	01020110	09	normal
26486	user26486	01020101	99	vice
26487	user26487	01020110	01	normal
26488	user26488	01020150	02	normal
26489	user26489	01020199	03	normal
26491	user26491	01020101	05	normal
26492	user26492	01020110	06	normal
26493	user26493	01020150	07	normal
26494	user26494	01020199	08	normal
26495	user26495	01020100	09	normal
26504	user26504	01020199	99	vice
26505	user26505	01020100	01	normal
26506	user26506	01020101	02	normal
26507	user26507	01020110	03	normal
26509	user26509	01020199	05	normal
26510	user26510	01020100	06	normal
26511	user26511	01020101	07	normal
26512	user26512	01020110	08	normal
26513	user26513	01020150	09	normal
26522	user26522	01020110	99	vice
26523	user26523	01020150	01	normal
26524	user26524	01020199	02	normal
26525	user26525	01020100	03	normal
26527	user26527	01020110	05	normal
26528	user26528	01020150	06	normal
26529	user26529	01020199	07	normal
26530	user26530	01020100	08	normal
26531	user26531	01020101	09	normal
26540	user26540	01020100	99	vice
26541	user26541	01020101	01	normal
26542	user26542	01020110	02	normal
26543	user26543	01020150	03	normal
26545	user26545	01020100	05	normal
26546	user26546	01020101	06	normal
26547	user26547	01020110	07	normal
26548	user26548	01020150	08	normal
26549	user26549	01020199	09	normal
26558	user26558	01020150	99	vice
26559	user26559	01020199	01	normal
26560	user26560	01020100	02	normal
26561	user26561	01020101	03	normal
26563	user26563	01020150	05	normal
26564	user26564	01020199	06	normal
26565	user26565	01020100	07	normal
26566	user26566	01020101	08	normal
26567	user26567	01020110	09	normal
26576	user26576	01020101	99	vice
26577	user26577	01020110	01	normal
26578	user26578	01020150	02	normal
26579	user26579	01020199	03	normal
26581	user26581	01020101	05	normal
26582	user26582	01020110	06	normal
26583	user26583	01020150	07	normal
26584	user26584	01020199	08	normal
26585	user26585	01020100	09	normal
26594	user26594	01020199	99	vice
26595	user26595	01020100	01	normal
26596	user26596	01020101	02	normal
26597	user26597	01020110	03	normal
26599	user26599	01020199	05	normal
26600	user26600	01020100	06	normal
26601	user26601	01020101	07	normal
26602	user26602	01020110	08	normal
26603	user26603	01020150	09	normal
26612	user26612	01020110	99	vice
26613	user26613	01020150	01	normal
26614	user26614	01020199	02	normal
26615	user26615	01020100	03	normal
26617	user26617	01020110	05	normal
26618	user26618	01020150	06	normal
26619	user26619	01020199	07	normal
26620	user26620	01020100	08	normal
26621	user26621	01020101	09	normal
26630	user26630	01020100	99	vice
26631	user26631	01020101	01	normal
26632	user26632	01020110	02	normal
26633	user26633	01020150	03	normal
26635	user26635	01020100	05	normal
26636	user26636	01020101	06	normal
26637	user26637	01020110	07	normal
26638	user26638	01020150	08	normal
26639	user26639	01020199	09	normal
26648	user26648	01020150	99	vice
26649	user26649	01020199	01	normal
26650	user26650	01020100	02	normal
26651	user26651	01020101	03	normal
26653	user26653	01020150	05	normal
26654	user26654	01020199	06	normal
26655	user26655	01020100	07	normal
26656	user26656	01020101	08	normal
26657	user26657	01020110	09	normal
26666	user26666	01020101	99	vice
26667	user26667	01020110	01	normal
26668	user26668	01020150	02	normal
26669	user26669	01020199	03	normal
26671	user26671	01020101	05	normal
26672	user26672	01020110	06	normal
26673	user26673	01020150	07	normal
26674	user26674	01020199	08	normal
26675	user26675	01020100	09	normal
26684	user26684	01020199	99	vice
26685	user26685	01020100	01	normal
26686	user26686	01020101	02	normal
26687	user26687	01020110	03	normal
26689	user26689	01020199	05	normal
26690	user26690	01020100	06	normal
26691	user26691	01020101	07	normal
26692	user26692	01020110	08	normal
26693	user26693	01020150	09	normal
26702	user26702	01020110	99	vice
26703	user26703	01020150	01	normal
26704	user26704	01020199	02	normal
26705	user26705	01020100	03	normal
26707	user26707	01020110	05	normal
26708	user26708	01020150	06	normal
26709	user26709	01020199	07	normal
26710	user26710	01020100	08	normal
26711	user26711	01020101	09	normal
26720	user26720	01020100	99	vice
26721	user26721	01020101	01	normal
26722	user26722	01020110	02	normal
26723	user26723	01020150	03	normal
26725	user26725	01020100	05	normal
26726	user26726	01020101	06	normal
26727	user26727	01020110	07	normal
26728	user26728	01020150	08	normal
26729	user26729	01020199	09	normal
26738	user26738	01020150	99	vice
26739	user26739	01020199	01	normal
26740	user26740	01020100	02	normal
26741	user26741	01020101	03	normal
26743	user26743	01020150	05	normal
26744	user26744	01020199	06	normal
26745	user26745	01020100	07	normal
26746	user26746	01020101	08	normal
26747	user26747	01020110	09	normal
26756	user26756	01020101	99	vice
26757	user26757	01020110	01	normal
26758	user26758	01020150	02	normal
26759	user26759	01020199	03	normal
26761	user26761	01020101	05	normal
26762	user26762	01020110	06	normal
26763	user26763	01020150	07	normal
26764	user26764	01020199	08	normal
26765	user26765	01020100	09	normal
26774	user26774	01020199	99	vice
26775	user26775	01020100	01	normal
26776	user26776	01020101	02	normal
26777	user26777	01020110	03	normal
26779	user26779	01020199	05	normal
26780	user26780	01020100	06	normal
26781	user26781	01020101	07	normal
26782	user26782	01020110	08	normal
26783	user26783	01020150	09	normal
26792	user26792	01020110	99	vice
26793	user26793	01020150	01	normal
26794	user26794	01020199	02	normal
26795	user26795	01020100	03	normal
26797	user26797	01020110	05	normal
26798	user26798	01020150	06	normal
26799	user26799	01020199	07	normal
26800	user26800	01020100	08	normal
26801	user26801	01020101	09	normal
26810	user26810	01020100	99	vice
26811	user26811	01020101	01	normal
26812	user26812	01020110	02	normal
26813	user26813	01020150	03	normal
26815	user26815	01020100	05	normal
26816	user26816	01020101	06	normal
26817	user26817	01020110	07	normal
26818	user26818	01020150	08	normal
26819	user26819	01020199	09	normal
26828	user26828	01020150	99	vice
26829	user26829	01020199	01	normal
26830	user26830	01020100	02	normal
26831	user26831	01020101	03	normal
26833	user26833	01020150	05	normal
26834	user26834	01020199	06	normal
26835	user26835	01020100	07	normal
26836	user26836	01020101	08	normal
26837	user26837	01020110	09	normal
26846	user26846	01020101	99	vice
26847	user26847	01020110	01	normal
26848	user26848	01020150	02	normal
26849	user26849	01020199	03	normal
26851	user26851	01020101	05	normal
26852	user26852	01020110	06	normal
26853	user26853	01020150	07	normal
26854	user26854	01020199	08	normal
26855	user26855	01020100	09	normal
26864	user26864	01020199	99	vice
26865	user26865	01020100	01	normal
26866	user26866	01020101	02	normal
26867	user26867	01020110	03	normal
26869	user26869	01020199	05	normal
26870	user26870	01020100	06	normal
26871	user26871	01020101	07	normal
26872	user26872	01020110	08	normal
26873	user26873	01020150	09	normal
26882	user26882	01020110	99	vice
26883	user26883	01020150	01	normal
26884	user26884	01020199	02	normal
26885	user26885	01020100	03	normal
26887	user26887	01020110	05	normal
26888	user26888	01020150	06	normal
26889	user26889	01020199	07	normal
26890	user26890	01020100	08	normal
26891	user26891	01020101	09	normal
26900	user26900	01020100	99	vice
26901	user26901	01020101	01	normal
26902	user26902	01020110	02	normal
26903	user26903	01020150	03	normal
26905	user26905	01020100	05	normal
26906	user26906	01020101	06	normal
26907	user26907	01020110	07	normal
26908	user26908	01020150	08	normal
26909	user26909	01020199	09	normal
26918	user26918	01020150	99	vice
26919	user26919	01020199	01	normal
26920	user26920	01020100	02	normal
26921	user26921	01020101	03	normal
26923	user26923	01020150	05	normal
26924	user26924	01020199	06	normal
26925	user26925	01020100	07	normal
26926	user26926	01020101	08	normal
26927	user26927	01020110	09	normal
26936	user26936	01020101	99	vice
26937	user26937	01020110	01	normal
26938	user26938	01020150	02	normal
26939	user26939	01020199	03	normal
26941	user26941	01020101	05	normal
26942	user26942	01020110	06	normal
26943	user26943	01020150	07	normal
26944	user26944	01020199	08	normal
26945	user26945	01020100	09	normal
26954	user26954	01020199	99	vice
26955	user26955	01020100	01	normal
26956	user26956	01020101	02	normal
26957	user26957	01020110	03	normal
26959	user26959	01020199	05	normal
26960	user26960	01020100	06	normal
26961	user26961	01020101	07	normal
26962	user26962	01020110	08	normal
26963	user26963	01020150	09	normal
26972	user26972	01020110	99	vice
26973	user26973	01020150	01	normal
26974	user26974	01020199	02	normal
26975	user26975	01020100	03	normal
26977	user26977	01020110	05	normal
26978	user26978	01020150	06	normal
26979	user26979	01020199	07	normal
26980	user26980	01020100	08	normal
26981	user26981	01020101	09	normal
26990	user26990	01020100	99	vice
26991	user26991	01020101	01	normal
26992	user26992	01020110	02	normal
26993	user26993	01020150	03	normal
26995	user26995	01020100	05	normal
26996	user26996	01020101	06	normal
26997	user26997	01020110	07	normal
26998	user26998	01020150	08	normal
26999	user26999	01020199	09	normal
27008	user27008	01020150	99	vice
27009	user27009	01020199	01	normal
27010	user27010	01020100	02	normal
27011	user27011	01020101	03	normal
27013	user27013	01020150	05	normal
27014	user27014	01020199	06	normal
27015	user27015	01020100	07	normal
27016	user27016	01020101	08	normal
27017	user27017	01020110	09	normal
27026	user27026	01020101	99	vice
27027	user27027	01020110	01	normal
27028	user27028	01020150	02	normal
27029	user27029	01020199	03	normal
27031	user27031	01020101	05	normal
27032	user27032	01020110	06	normal
27033	user27033	01020150	07	normal
27034	user27034	01020199	08	normal
27035	user27035	01020100	09	normal
27044	user27044	01020199	99	vice
27045	user27045	01020100	01	normal
27046	user27046	01020101	02	normal
27047	user27047	01020110	03	normal
27049	user27049	01020199	05	normal
27050	user27050	01020100	06	normal
27051	user27051	01020101	07	normal
27052	user27052	01020110	08	normal
27053	user27053	01020150	09	normal
27062	user27062	01020110	99	vice
27063	user27063	01020150	01	normal
27064	user27064	01020199	02	normal
27065	user27065	01020100	03	normal
27067	user27067	01020110	05	normal
27068	user27068	01020150	06	normal
27069	user27069	01020199	07	normal
27070	user27070	01020100	08	normal
27071	user27071	01020101	09	normal
27080	user27080	01020100	99	vice
27081	user27081	01020101	01	normal
27082	user27082	01020110	02	normal
27083	user27083	01020150	03	normal
27085	user27085	01020100	05	normal
27086	user27086	01020101	06	normal
27087	user27087	01020110	07	normal
27088	user27088	01020150	08	normal
27089	user27089	01020199	09	normal
27098	user27098	01020150	99	vice
27099	user27099	01020199	01	normal
27100	user27100	01020100	02	normal
27101	user27101	01020101	03	normal
27103	user27103	01020150	05	normal
27104	user27104	01020199	06	normal
27105	user27105	01020100	07	normal
27106	user27106	01020101	08	normal
27107	user27107	01020110	09	normal
27116	user27116	01020101	99	vice
27117	user27117	01020110	01	normal
27118	user27118	01020150	02	normal
27119	user27119	01020199	03	normal
27121	user27121	01020101	05	normal
27122	user27122	01020110	06	normal
27123	user27123	01020150	07	normal
27124	user27124	01020199	08	normal
27125	user27125	01020100	09	normal
27134	user27134	01020199	99	vice
27135	user27135	01020100	01	normal
27136	user27136	01020101	02	normal
27137	user27137	01020110	03	normal
27139	user27139	01020199	05	normal
27140	user27140	01020100	06	normal
27141	user27141	01020101	07	normal
27142	user27142	01020110	08	normal
27143	user27143	01020150	09	normal
27152	user27152	01020110	99	vice
27153	user27153	01020150	01	normal
27154	user27154	01020199	02	normal
27155	user27155	01020100	03	normal
27157	user27157	01020110	05	normal
27158	user27158	01020150	06	normal
27159	user27159	01020199	07	normal
27160	user27160	01020100	08	normal
27161	user27161	01020101	09	normal
27170	user27170	01020100	99	vice
27171	user27171	01020101	01	normal
27172	user27172	01020110	02	normal
27173	user27173	01020150	03	normal
27175	user27175	01020100	05	normal
27176	user27176	01020101	06	normal
27177	user27177	01020110	07	normal
27178	user27178	01020150	08	normal
27179	user27179	01020199	09	normal
27188	user27188	01020150	99	vice
27189	user27189	01020199	01	normal
27190	user27190	01020100	02	normal
27191	user27191	01020101	03	normal
27193	user27193	01020150	05	normal
27194	user27194	01020199	06	normal
27195	user27195	01020100	07	normal
27196	user27196	01020101	08	normal
27197	user27197	01020110	09	normal
27206	user27206	01020101	99	vice
27207	user27207	01020110	01	normal
27208	user27208	01020150	02	normal
27209	user27209	01020199	03	normal
27211	user27211	01020101	05	normal
27212	user27212	01020110	06	normal
27213	user27213	01020150	07	normal
27214	user27214	01020199	08	normal
27215	user27215	01020100	09	normal
27224	user27224	01020199	99	vice
27225	user27225	01020100	01	normal
27226	user27226	01020101	02	normal
27227	user27227	01020110	03	normal
27229	user27229	01020199	05	normal
27230	user27230	01020100	06	normal
27231	user27231	01020101	07	normal
27232	user27232	01020110	08	normal
27233	user27233	01020150	09	normal
27242	user27242	01020110	99	vice
27243	user27243	01020150	01	normal
27244	user27244	01020199	02	normal
27245	user27245	01020100	03	normal
27247	user27247	01020110	05	normal
27248	user27248	01020150	06	normal
27249	user27249	01020199	07	normal
27250	user27250	01020100	08	normal
27251	user27251	01020101	09	normal
27260	user27260	01020100	99	vice
27261	user27261	01020101	01	normal
27262	user27262	01020110	02	normal
27263	user27263	01020150	03	normal
27265	user27265	01020100	05	normal
27266	user27266	01020101	06	normal
27267	user27267	01020110	07	normal
27268	user27268	01020150	08	normal
27269	user27269	01020199	09	normal
27278	user27278	01020150	99	vice
27279	user27279	01020199	01	normal
27280	user27280	01020100	02	normal
27281	user27281	01020101	03	normal
27283	user27283	01020150	05	normal
27284	user27284	01020199	06	normal
27285	user27285	01020100	07	normal
27286	user27286	01020101	08	normal
27287	user27287	01020110	09	normal
27296	user27296	01020101	99	vice
27297	user27297	01020110	01	normal
27298	user27298	01020150	02	normal
27299	user27299	01020199	03	normal
27301	user27301	01020101	05	normal
27302	user27302	01020110	06	normal
27303	user27303	01020150	07	normal
27304	user27304	01020199	08	normal
27305	user27305	01020100	09	normal
27314	user27314	01020199	99	vice
27315	user27315	01020100	01	normal
27316	user27316	01020101	02	normal
27317	user27317	01020110	03	normal
27319	user27319	01020199	05	normal
27320	user27320	01020100	06	normal
27321	user27321	01020101	07	normal
27322	user27322	01020110	08	normal
27323	user27323	01020150	09	normal
27332	user27332	01020110	99	vice
27333	user27333	01020150	01	normal
27334	user27334	01020199	02	normal
27335	user27335	01020100	03	normal
27337	user27337	01020110	05	normal
27338	user27338	01020150	06	normal
27339	user27339	01020199	07	normal
27340	user27340	01020100	08	normal
27341	user27341	01020101	09	normal
27350	user27350	01020100	99	vice
27351	user27351	01020101	01	normal
27352	user27352	01020110	02	normal
27353	user27353	01020150	03	normal
27355	user27355	01020100	05	normal
27356	user27356	01020101	06	normal
27357	user27357	01020110	07	normal
27358	user27358	01020150	08	normal
27359	user27359	01020199	09	normal
27368	user27368	01020150	99	vice
27369	user27369	01020199	01	normal
27370	user27370	01020100	02	normal
27371	user27371	01020101	03	normal
27373	user27373	01020150	05	normal
27374	user27374	01020199	06	normal
27375	user27375	01020100	07	normal
27376	user27376	01020101	08	normal
27377	user27377	01020110	09	normal
27386	user27386	01020101	99	vice
27387	user27387	01020110	01	normal
27388	user27388	01020150	02	normal
27389	user27389	01020199	03	normal
27391	user27391	01020101	05	normal
27392	user27392	01020110	06	normal
27393	user27393	01020150	07	normal
27394	user27394	01020199	08	normal
27395	user27395	01020100	09	normal
27404	user27404	01020199	99	vice
27405	user27405	01020100	01	normal
27406	user27406	01020101	02	normal
27407	user27407	01020110	03	normal
27409	user27409	01020199	05	normal
27410	user27410	01020100	06	normal
27411	user27411	01020101	07	normal
27412	user27412	01020110	08	normal
27413	user27413	01020150	09	normal
27422	user27422	01020110	99	vice
27423	user27423	01020150	01	normal
27424	user27424	01020199	02	normal
27425	user27425	01020100	03	normal
27427	user27427	01020110	05	normal
27428	user27428	01020150	06	normal
27429	user27429	01020199	07	normal
27430	user27430	01020100	08	normal
27431	user27431	01020101	09	normal
27440	user27440	01020100	99	vice
27441	user27441	01020101	01	normal
27442	user27442	01020110	02	normal
27443	user27443	01020150	03	normal
27445	user27445	01020100	05	normal
27446	user27446	01020101	06	normal
27447	user27447	01020110	07	normal
27448	user27448	01020150	08	normal
27449	user27449	01020199	09	normal
27458	user27458	01020150	99	vice
27459	user27459	01020199	01	normal
27460	user27460	01020100	02	normal
27461	user27461	01020101	03	normal
27463	user27463	01020150	05	normal
27464	user27464	01020199	06	normal
27465	user27465	01020100	07	normal
27466	user27466	01020101	08	normal
27467	user27467	01020110	09	normal
27476	user27476	01020101	99	vice
27477	user27477	01020110	01	normal
27478	user27478	01020150	02	normal
27479	user27479	01020199	03	normal
27481	user27481	01020101	05	normal
27482	user27482	01020110	06	normal
27483	user27483	01020150	07	normal
27484	user27484	01020199	08	normal
27485	user27485	01020100	09	normal
27494	user27494	01020199	99	vice
27495	user27495	01020100	01	normal
27496	user27496	01020101	02	normal
27497	user27497	01020110	03	normal
27499	user27499	01020199	05	normal
27500	user27500	01020100	06	normal
27501	user27501	01020101	07	normal
27502	user27502	01020110	08	normal
27503	user27503	01020150	09	normal
27512	user27512	01020110	99	vice
27513	user27513	01020150	01	normal
27514	user27514	01020199	02	normal
27515	user27515	01020100	03	normal
27517	user27517	01020110	05	normal
27518	user27518	01020150	06	normal
27519	user27519	01020199	07	normal
27520	user27520	01020100	08	normal
27521	user27521	01020101	09	normal
27530	user27530	01020100	99	vice
27531	user27531	01020101	01	normal
27532	user27532	01020110	02	normal
27533	user27533	01020150	03	normal
27535	user27535	01020100	05	normal
27536	user27536	01020101	06	normal
27537	user27537	01020110	07	normal
27538	user27538	01020150	08	normal
27539	user27539	01020199	09	normal
27548	user27548	01020150	99	vice
27549	user27549	01020199	01	normal
27550	user27550	01020100	02	normal
27551	user27551	01020101	03	normal
27553	user27553	01020150	05	normal
27554	user27554	01020199	06	normal
27555	user27555	01020100	07	normal
27556	user27556	01020101	08	normal
27557	user27557	01020110	09	normal
27566	user27566	01020101	99	vice
27567	user27567	01020110	01	normal
27568	user27568	01020150	02	normal
27569	user27569	01020199	03	normal
27571	user27571	01020101	05	normal
27572	user27572	01020110	06	normal
27573	user27573	01020150	07	normal
27574	user27574	01020199	08	normal
27575	user27575	01020100	09	normal
27584	user27584	01020199	99	vice
27585	user27585	01020100	01	normal
27586	user27586	01020101	02	normal
27587	user27587	01020110	03	normal
27589	user27589	01020199	05	normal
27590	user27590	01020100	06	normal
27591	user27591	01020101	07	normal
27592	user27592	01020110	08	normal
27593	user27593	01020150	09	normal
27602	user27602	01020110	99	vice
27603	user27603	01020150	01	normal
27604	user27604	01020199	02	normal
27605	user27605	01020100	03	normal
27607	user27607	01020110	05	normal
27608	user27608	01020150	06	normal
